model,task,replicate,metric,value
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,runtime,528.359361410141
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,step,506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,timer/step,0.4407081604003906
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,trainer/globalstep,1060
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,trainer/lr/pg1,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,trainer/lr/pg2,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,trainer/loss,0.2978547215461731
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,epoch,17
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,val/mcc,0.41117992765846023
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,val/loss,0.6858062148094177
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,timer/epoch,25.430994749069214
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,train/mcc,0.7666329247966877
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,train/loss,0.2976425886154175
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,test/mcc,0.3892190907587521
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,test/loss,0.6724690794944763
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,4,wandb,runtime, 527
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,timer/validation,1.0199623107910156
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,timestamp,1715731715.882938
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,runtime,528.0913197994232
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,step,506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,timer/step,0.44077610969543457
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,trainer/globalstep,1060
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,trainer/lr/pg1,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,trainer/lr/pg2,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,trainer/loss,0.3227497339248657
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,epoch,11
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,val/mcc,0.41161861771771785
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,val/loss,0.6416208744049072
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,timer/epoch,25.44359540939331
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,train/mcc,0.7387207899482321
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,train/loss,0.3238176703453064
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,test/mcc,0.3983808003926227
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,test/loss,0.6081461310386658
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,5,wandb,runtime, 527
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,timer/validation,1.0933771133422852
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,timestamp,1715732260.2392669
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,runtime,528.9510989189148
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,step,506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,timer/step,0.44029998779296875
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,trainer/globalstep,1060
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,trainer/lr/pg1,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,trainer/lr/pg2,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,trainer/loss,0.31802278757095337
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,epoch,10
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,val/mcc,0.41009020979102623
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,val/loss,0.6608563661575317
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,timer/epoch,25.475219249725342
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,train/mcc,0.7487215229660663
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,train/loss,0.31534072756767273
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,test/mcc,0.37957141190067745
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,test/loss,0.61346036195755
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,6,wandb,runtime, 528
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,timer/validation,1.02571439743042
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,timestamp,1715732804.3539844
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,runtime,528.5049862861633
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,step,506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,timer/step,0.4409596920013428
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,trainer/globalstep,1060
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,trainer/lr/pg1,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,trainer/lr/pg2,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,trainer/loss,0.29053303599357605
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,epoch,14
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,val/mcc,0.40667175564770647
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,val/loss,0.6736272573471069
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,timer/epoch,25.452497959136963
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,train/mcc,0.7628106032988453
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,train/loss,0.29907092452049255
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,test/mcc,0.39372902473994087
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,test/loss,0.6460992097854614
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,7,wandb,runtime, 527
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,timer/validation,1.0427587032318115
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,timestamp,1715733350.2319024
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,runtime,528.9738802909851
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,step,506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,timer/step,0.44101452827453613
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,trainer/globalstep,1060
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,trainer/lr/pg1,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,trainer/lr/pg2,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,trainer/loss,0.34844332933425903
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,epoch,4
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,val/mcc,0.39657695500824097
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,val/loss,0.6629152894020081
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,timer/epoch,25.37316131591797
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,train/mcc,0.7379074263766863
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,train/loss,0.3231924772262573
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,test/mcc,0.3631656350520455
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,test/loss,0.5912812352180481
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,8,wandb,runtime, 528
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,timer/validation,1.0245492458343506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,timestamp,1715733900.2625606
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,runtime,532.6265726089478
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,step,506
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,timer/step,0.4400815963745117
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,trainer/globalstep,1060
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,trainer/lr/pg1,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,trainer/lr/pg2,2.6062487917121523e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,trainer/loss,0.3814406394958496
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,epoch,14
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,val/mcc,0.4260425978319273
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,val/loss,0.6493695378303528
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,timer/epoch,25.540142059326172
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,train/mcc,0.7473353017945552
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,train/loss,0.316881388425827
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,test/mcc,0.3891106243074863
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,test/loss,0.6288880109786987
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,H4ac,9,wandb,runtime, 531
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,timer/validation,1.291266679763794
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,timestamp,1715735276.9559515
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,runtime,594.1189754009247
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,step,826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,timer/step,0.2847411632537842
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,trainer/globalstep,1860
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,trainer/lr/pg1,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,trainer/lr/pg2,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,trainer/loss,0.049951016902923584
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,epoch,11
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,val/mcc,0.9170039403279071
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,val/loss,0.12195633351802826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,timer/epoch,28.661885023117065
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,train/mcc,0.9768422049370361
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,train/loss,0.04325275495648384
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,test/mcc,0.9125892568650757
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,test/loss,0.11479582637548447
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,10,wandb,runtime, 593
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,timer/validation,1.3115313053131104
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,timestamp,1715729784.430182
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,runtime,593.5995740890503
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,step,826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,timer/step,0.2860393524169922
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,trainer/globalstep,1860
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,trainer/lr/pg1,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,trainer/lr/pg2,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,trainer/loss,0.03924545273184776
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,epoch,12
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,val/mcc,0.9065029109418703
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,val/loss,0.12750327587127686
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,timer/epoch,28.71896982192993
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,train/mcc,0.9793459034848362
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,train/loss,0.03944336622953415
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,test/mcc,0.9137883641596054
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,test/loss,0.11652818322181702
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,1,wandb,runtime, 592
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,timer/validation,1.3005318641662598
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,timestamp,1715730399.7729182
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,runtime,598.1495051383972
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,step,826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,timer/step,0.2851681709289551
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,trainer/globalstep,1860
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,trainer/lr/pg1,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,trainer/lr/pg2,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,trainer/loss,0.042530760169029236
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,epoch,12
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,val/mcc,0.9152904263057815
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,val/loss,0.11840581148862839
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,timer/epoch,28.726665496826172
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,train/mcc,0.9770618306923535
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,train/loss,0.04248785972595215
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,test/mcc,0.9193787136316002
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,test/loss,0.11363145709037781
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,2,wandb,runtime, 597
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,timer/validation,1.2993254661560059
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,timestamp,1715731009.447456
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,runtime,594.0868558883667
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,step,826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,timer/step,0.2851369380950928
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,trainer/globalstep,1860
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,trainer/lr/pg1,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,trainer/lr/pg2,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,trainer/loss,0.07079996913671494
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,epoch,9
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,val/mcc,0.919129809866109
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,val/loss,0.11999189853668213
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,timer/epoch,28.696902751922607
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,train/mcc,0.9766977389056577
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,train/loss,0.04281163215637207
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,test/mcc,0.9171759905227461
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,test/loss,0.1108209639787674
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,3,wandb,runtime, 593
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,timer/validation,1.2923738956451416
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,timestamp,1715731622.3709645
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,runtime,597.4887294769287
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,step,826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,timer/step,0.28537797927856445
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,trainer/globalstep,1860
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,trainer/lr/pg1,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,trainer/lr/pg2,2.578626490889201e-05
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,trainer/loss,0.04197319969534874
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,trainer/epoch,19.0
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,epoch,14
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,val/mcc,0.9144258834170393
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,val/loss,0.12831634283065796
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,timer/epoch,28.708069324493408
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,train/mcc,0.9792430791954846
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,train/loss,0.04209047928452492
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,test/mcc,0.9165950604892138
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,test/loss,0.11426442861557007
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,4,wandb,runtime, 596
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,timer/validation,1.2860829830169678
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,timestamp,1715732230.5312803
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,runtime,592.977281332016
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,step,826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,timer/step,0.2841365337371826
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,trainer/globalstep,1860
mamba_char_4k_d256_4L_LR-2e-4_BATCH_SIZE-512_RC_AUG-true,promoter_all,5,trainer/lr/pg1,2.578626490889201e-05
