tokenizer,dataset,num_tokens_min,num_tokens_max,num_tokens_mean,num_tokens_std,num_nuc_min,num_nuc_max,num_nuc_mean,num_nuc_std,fertility_min,fertility_max,fertility_mean,fertility_std
bacteria_4096.json,EMP/H3K4me2,65,111,101.4541454471379,2.56677955121496,290,500,499.98370340191485,1.8075772329544022,1.8,2.2413793103448274,2.0291552221510467,0.050974296878188004
gpt-tokenizer.json,EMP/H3K4me2,140,294,259.3527398655531,5.553329729297808,290,500,499.98370340191485,1.8075772329544022,4.64,5.88,5.187213814221954,0.10921132678684047
yeast_4096.json,EMP/H3K4me1,62,111,98.57333964721202,2.8480108974592118,310,500,499.99250226905014,1.1935530488714712,1.66,2.22,1.9714967838680402,0.05677484539623677
tokenizer_DNABERT2.json,EMP/H3K4me1,64,116,103.08006787419596,2.918023235130234,310,500,499.99250226905014,1.1935530488714712,1.82,2.32,2.0616323158568735,0.058153547275870125
mouse_4096.json,EMP/H3K4me1,62,118,103.03235862830985,3.128461561424341,310,500,499.99250226905014,1.1935530488714712,1.8,2.36,2.0606771634899963,0.06235764526050797
hg38_4096.json,EMP/H3K4me1,62,117,102.51544927193086,3.1385351024305272,310,500,499.99250226905014,1.1935530488714712,1.8,2.34,2.0503389763624167,0.06256475357278256
bacteria_4096.json,EMP/H3K4me1,68,111,101.43340831064283,2.553321470890404,310,500,499.99250226905014,1.1935530488714712,1.84,2.22,2.0287010594841206,0.05090390205056275
gpt-tokenizer.json,EMP/H3K4me1,153,294,259.3574444575984,5.459025343356721,310,500,499.99250226905014,1.1935530488714712,4.64,5.88,5.18722289901231,0.10837119067946625
yeast_4096.json,EMP/H3K4me1,62,111,98.57333964721202,2.8480108974592118,310,500,499.99250226905014,1.1935530488714712,1.66,2.22,1.9714967838680402,0.05677484539623677
tokenizer_DNABERT2.json,EMP/H3K4me1,64,116,103.08006787419596,2.918023235130234,310,500,499.99250226905014,1.1935530488714712,1.82,2.32,2.0616323158568735,0.058153547275870125
mouse_4096.json,EMP/H3K4me1,62,118,103.03235862830985,3.128461561424341,310,500,499.99250226905014,1.1935530488714712,1.8,2.36,2.0606771634899963,0.06235764526050797
hg38_4096.json,EMP/H3K4me1,62,117,102.51544927193086,3.1385351024305272,310,500,499.99250226905014,1.1935530488714712,1.8,2.34,2.0503389763624167,0.06256475357278256
bacteria_4096.json,EMP/H3K4me1,68,111,101.43340831064283,2.553321470890404,310,500,499.99250226905014,1.1935530488714712,1.84,2.22,2.0287010594841206,0.05090390205056275
gpt-tokenizer.json,EMP/H3K4me1,153,294,259.3574444575984,5.459025343356721,310,500,499.99250226905014,1.1935530488714712,4.64,5.88,5.18722289901231,0.10837119067946625
